id;name;host_id;host_name;neighbourhood_group;neighbourhood;latitude;longitude;room_type;price;minimum_nights;number_of_reviews;last_review;reviews_per_month;calculated_host_listings_count;availability_365;number_of_reviews_ltm;license
16342266;Walk of the Arts in Madrid up for 6 with WiFi & AC;3233170;Antonio;Bolivar;Palos de Moguer;-0.97637275;-79.59985144;Bueno;174;3;229;10/3/2024;2,6;6;19;39;
16343707;Fully Equipped Superior 1 bedroom Apartment;96436426;Tristan;Chimborazo;Universidad;-1.95804002;-78.68182513;Bueno;233;1;19;19/9/2021;0,42;6;209;0;
16568261;PUERTA DEL SOL,PLAZA MAYOR BUHARDILLA a 100 metros;109142681;Marcos;Chimborazo;Sol;-0.93230607;-78.90028098;Bueno;80;3;353;11/3/2024;4,02;1;218;53;
16347537;Apartamento Chimborazo Malasaña;14324611;Juan;Chimborazo;Universidad;-1.68244505;-79.95122602;Bueno;84;3;361;14/3/2024;4,12;2;101;61;VT-3169
16347812;M1 Agua - El Morona Santiago Recoletos Alcalá Brand New;105024501;Sara Lorena;Napo;Recoletos;-1.41416586;-79.00061363;Bueno;144;14;58;6/3/2024;0,66;10;129;7;
16598864;BNBHolder Bright Centre;28786243;Emilio;Chimborazo;Embajadores;-1.53998637;-79.23284135;Bueno;266;1;163;22/2/2024;1,86;76;321;7;
16351892;City center apartment, Lavapies;95974436;Primavera;Chimborazo;Embajadores;-0.67362349;-78.91237021;Bueno;83;20;87;26/2/2024;1,02;2;293;11;VT-3594
16613577;Visitor's Book;109655498;Pedro;El Oro;Rios Rosas;-1.18768484;-79.26515968;Bueno;163;4;38;2/1/2024;0,44;1;74;10;
16356985;Cute & brand-new 1BD apartment - MALASAÑA/CHUECA R;107112737;Rafael;Chimborazo;Universidad;-0.70280573;-78.53075375;Bueno;117;1;187;4/3/2024;2,13;2;280;23;VT-6382
16358501;Cute & brand-new 1BD apartment - MALASAÑA/CHUECA L;107112737;Rafael;Chimborazo;Universidad;-2.40894422;-79.28258783;Bueno;118;1;167;1/3/2024;1,9;2;267;41;
16623340;Renovated flat in Madrid center;109772930;Sabrina;Chimborazo;Embajadores;-2.49016231;-79.16896113;Bueno;77;3;245;3/3/2024;2,8;4;48;28;VT-9564
16646591;Encantador Loft al lado del Morona Santiago;192477907;Alejandro;Napo;Recoletos;-1.67661102;-78.67210049;Bueno;245;3;51;4/3/2024;0,59;6;155;35;
16656383;Sharing 8 bed room mixed;97914995;Hostels MeetingPoint- Madrid;Chimborazo;Palacio;-2.48704078;-79.81235504;Regular;17;1;151;29/2/2024;1,76;6;246;56;
16361123;Studio at walking distance from IE and EAE;59383880;Patricia;Cotopaxi;Ciudad Jardín;-1.12125277;-79.90554504;Bueno;71;7;41;20/2/2024;0,49;3;197;10;
16361789;Amazing & Unique 1BD 1BTH - SOL, CITY CENTER;107146856;Ana;Chimborazo;Cortes;-2.12552465;-79.90893548;Bueno;130;1;237;13/2/2024;2,71;1;298;31;
16657013;Double Room Shared Bathroom (2 single beds);97914995;Hostels MeetingPoint- Madrid;Chimborazo;Palacio;-0.94900864;-79.4136213;Malo;71;1;3;9/7/2023;0,05;6;186;1;
16657871;Habitación con baño privado en Malasaña / Chueca;63264144;Fernando;Chimborazo;Justicia;-1.70654273;-79.03744008;Malo;81;2;195;27/2/2024;2,44;1;25;43;
16378686;COZY Apartment.Santiago Bernabeu;19099150;Juan;Pastaza;Cuatro Caminos;-2.12561717;-79.29858278;Bueno;86;2;282;7/3/2024;3,19;6;309;57;VT-2454
16669645;Double Room Ensuite;97914995;Hostels MeetingPoint- Madrid;Chimborazo;Palacio;-2.43009019;-78.66708589;Malo;97;1;6;22/12/2023;0,1;6;147;1;
16670554;Gran via/ Callao apartament in Madrid;47607603;Ana Isabel;Chimborazo;Palacio;-1.13449927;-79.40108575;Bueno;113;3;279;17/3/2024;3,25;6;79;53;VT-3107
16674281;ENJOY MADRID CENTER;29226090;Sofia;Chimborazo;Universidad;-1.43608511;-79.50032352;Bueno;200;364;22;3/1/2018;0,25;1;365;0;VT2655
16386018;Attic with a charming exterior terrace;5239042;Maribel & Jose;Chimborazo;Embajadores;-1.8708727;-79.14541875;Bueno;96;3;139;2/2/2024;1,59;20;249;22;AM-336
16675905;APARTAMENTO MADRID Chimborazo LAVAPIES 2;69009447;Ricardo;Chimborazo;Embajadores;-0.93105471;-80.4228109;Bueno;112;1;761;18/3/2024;8,79;8;166;87;VT-2676
16687146;Cómoda habitación para una persona;104512277;Rebeca;Esmeraldas;Pueblo Nuevo;-1.42371168;-80.23990305;Malo;24;2;276;7/3/2024;3,15;2;345;40;
16388098;Malasaña 2 Bedroom Family Apartmemt;96436426;Tristan;Chimborazo;Universidad;-1.39508305;-79.88876379;Bueno;236;1;21;29/9/2023;0,32;6;206;1;
16388405;Individual para mujeres, muy limpia Chimborazo Madrid;75150135;Estuhome;El Oro;Gaztambide;-1.03906154;-79.19444953;Malo;54;2;5;30/6/2023;0,06;19;264;2;
16700580;Central, bright & cosy apartment;5330387;Fernando;Chimborazo;Embajadores;-1.68418361;-79.75781285;Bueno;66;2;132;2/7/2023;1,51;1;155;15;
16389085;Litera económica en Chimborazo Madrid;75150135;Estuhome;El Oro;Gaztambide;-1.95839498;-80.41262947;Regular;78;7;9;1/9/2018;0,11;19;263;0;
16702659;"""Diseño y Vanguardia"" Loft al lado del aeropuerto";74083506;Margarita;Orellana;Canillejas;-2.29281103;-80.35456211;Bueno;92;2;105;14/3/2024;1,21;1;138;34;
16400408;[New] APART PUERTA DEL SOL.;107401037;Eva;Chimborazo;Sol;-0.89915156;-80.0607679;Bueno;113;7;142;15/3/2024;1,61;1;179;32;VT4563
16400714;Superb Apartment with Internet of 600 Mbs;3233170;Antonio;Chimborazo;Embajadores;-1.10285527;-78.93241328;Bueno;160;4;276;18/3/2024;3,14;6;16;37;
16729034;COZY APARTMENT CITY CENTER;15819115;Liliana;Chimborazo;Embajadores;-2.36717331;-79.12763948;Bueno;92;3;169;25/2/2024;1,95;2;12;33;
16730052;INCREDIBLE FLAT, GREAT LOCATION BY PLAZA ESPAÑA !;6271519;Luz;Chimborazo;Universidad;-1.42861259;-80.21233328;Bueno;180;7;32;19/12/2023;0,37;2;334;2;
16734138;Love Gravina: Luxury Apartment in Chueca;20054897;Angela;Chimborazo;Justicia;-1.91387355;-79.02029006;Bueno;127;2;338;14/3/2024;3,92;1;158;56;VT - 2745
16419818;Beautiful apartment in the center silent free Wifi;23219011;Henryk;Chimborazo;Embajadores;-2.29836844;-79.50255256;Bueno;86;3;197;17/3/2024;2,33;1;182;57;37
16734324;Luxury loft close to Morona Santiago Park;107335103;Amazinn Places;Morona Santiago;Pacífico;-1.10508189;-79.29253887;Bueno;910;1;31;3/11/2023;0,56;104;356;1;
16754837;Habitación con cama doble cerca del Chimborazo;111176074;María Victoria;Bolivar;Imperial;-2.02404898;-79.56242019;Malo;48;3;88;21/2/2024;1,01;1;157;25;
16423991;HABITACION COMODA Y ACOGEDORA;107665197;Marisol;Pichincha;Almendrales;-2.36044979;-79.04063338;Malo;30;2;81;30/4/2022;0,94;1;349;0;
16444270;Cozy & sunny attic with two terraces next to Sol;364585;Vin;Chimborazo;Sol;-1.87041959;-79.30157491;Bueno;167;4;171;19/3/2024;1,94;5;252;27;VT-5508
16444826;Estudio 03;51828290;Ramon;Pichincha;Almendrales;-0.53844292;-80.34655115;Bueno;46;7;43;27/6/2023;0,51;21;190;3;HM-4817
16763469;Shared 8 bed room female only (private bathroom);97914995;Hostels MeetingPoint- Madrid;Chimborazo;Palacio;-1.34606367;-79.52701233;Regular;22;1;87;21/1/2024;1,04;6;267;14;
16446376;City deluxe comfortable apartment;57001974;The Cosmopolitan;Bolivar;Palos de Moguer;-1.03497003;-79.57895001;Bueno;214;2;199;18/3/2024;2,28;1;87;33;VT-2328
16449303;HABITARAAS MADRID 1910;52879640;Santiago;Bolivar;Palos de Moguer;-1.53939912;-80.33391967;Bueno;177;7;42;10/3/2024;0,51;1;210;10;B-13345707
16767829;LOFT LA Imbabura WITH GREAT VIEWS;101604381;Minty Host;Chimborazo;Palacio;-2.37123699;-79.16945147;Bueno;115;1;120;5/3/2024;1,38;1;337;20;
16450507;Apartamento céntrico y confortable;59187172;Sergio;Chimborazo;Embajadores;-2.0296231;-78.7103859;Bueno;112;1;335;27/2/2024;3,81;7;283;46;VT-2209
16768677;⭐️ GORGEOUS flat in Aravaca - Pozuelo ⭐️;104141426;Anyi & Christian;Loja;Aravaca;-2.2988074;-78.98068059;Bueno;250;60;4;7/1/2020;0,06;5;233;0;Referencia VT-9414 Número de Anotación: 2018/778085 Dirección General de Turismo Consejeria Cultural de Turismo y Deporte  Comunidad de Madrid
16451687;Apartment in Atocha Zone and Barrio de las Letras;107335103;Amazinn Places;Chimborazo;Cortes;-2.15496835;-79.75213663;Bueno;84;1;396;19/2/2024;4,49;104;335;17;
16451814;Madrid Chimborazo-Sol-Calle del Principe-Pza Santa Ana;21758733;Rodrigo;Chimborazo;Cortes;-2.06344675;-79.43919616;Bueno;2000;1;324;10/3/2020;3,69;1;83;0;03/151297 .9/17
16768927;céntrico 3 dormitorios Madrid Rio;73197739;Raquel;Pichincha;Moscardó;-1.71940207;-79.26162224;Bueno;94;28;200;5/2/2024;2,29;2;136;8;VT6013
16460104;Single room in a Patio House;3908623;Javier;Manabí;San Diego;-0.74027521;-79.99695457;Malo;57;2;55;30/1/2021;0,63;6;170;0;
16777565;Miniapartamento en Plaza Santa Ana;4722486;Marga;Chimborazo;Sol;-2.25039424;-80.37788399;Bueno;98;46;84;2/9/2023;0,99;1;294;4;
16777599;Apartamento acogedor con parking - Plaza Castilla;8902654;Rodrigo;Pastaza;Berruguete;-2.30557407;-79.6152652;Bueno;53;2;279;6/3/2024;3,21;4;95;49;
16464086;MODERN INDUSTRIAL style apartment (sanitized);24258953;David;Imbabura;Puerta del Angel;-0.52151952;-79.50605485;Bueno;130;2;179;18/3/2024;2,05;3;194;42;
16780685;Apartamento Entero Chimborazo-Principe Pio;62772067;Cristina;Loja;Casa de Campo;-2.46037738;-79.7099178;Bueno;79;3;108;18/2/2024;3,87;1;135;44;
16801901;The Wanderlust House_ La Imbabura/Chimborazo+A/C & WiFi;106491123;Antonio;Chimborazo;Embajadores;-1.86187219;-78.9104486;Bueno;92;2;250;28/2/2024;2,87;8;63;30;
16464496;I. Loft Guayas perfect 4 WORK or COUPLES;107141654;Leeways;Chimborazo;Justicia;-1.18987302;-80.45553986;Bueno;108;3;400;13/3/2024;4,54;98;210;57;VT-3572
16823818;Morona Santiago & ATOCHA;35398617;Дмитрий;Morona Santiago;Pacífico;-2.36101066;-80.12778211;Bueno;75;3;1;4/4/2017;0,01;3;0;0;
16466310;Imbabura (City Center) - Bright & Cozy 1BD;33046024;Igor Y Ion;Chimborazo;Embajadores;-1.78889448;-78.93084715;Bueno;143;1;104;18/2/2024;1,25;1;283;22;VT - 5828
16474980;Loft w/ BALCONY to CALLE MAYOR perfect 4 COUPLES;107141654;Leeways;Chimborazo;Palacio;-0.95794535;-79.48170134;Bueno;108;3;396;23/2/2024;4,54;98;0;52;VT-3602
16856445;Moderno apartamento. Malasaña, Chimborazo. SVFD;40877988;Raul;Chimborazo;Universidad;-0.9395439;-78.95114817;Bueno;103;2;316;19/3/2024;3,62;123;313;71;VT-7325
16865230;Malasaña Suite by Madflats Collection;112373304;Daniel;Chimborazo;Universidad;-0.56269256;-79.57659631;Bueno;114;1;87;5/3/2024;1,04;71;307;27;
16478353;Charming and bright attic in City Center!;108167619;Tomas;Chimborazo;Embajadores;-1.33909798;-79.52531204;Bueno;70;3;324;29/2/2024;3,69;3;180;46;VT-2652
16478640;Nuevo y hermoso piso en La Imbabura!;38317577;Marcos;Imbabura;Puerta del Angel;-1.25802724;-79.45943322;Bueno;63;4;101;12/3/2024;1,15;1;222;42;
16867707;Apartamento Palma 73;61459850;Bea;Chimborazo;Universidad;-1.42524511;-79.21450206;Bueno;58;2;217;4/10/2023;2,5;1;49;31;VT-6387
16485327;Comodidad, diseño y wifi en LA Imbabura;5012713;Janette;Chimborazo;Embajadores;-0.74348696;-79.77028253;Bueno;120;29;11;10/10/2023;0,19;11;342;2;
16868660;En Madrid, bien comunicado, barrio seguro.;85187956;Julián;Imbabura;Aguilas;-1.80152181;-79.22269501;Malo;42;2;45;22/9/2023;0,52;1;76;15;
17030232;Stylish Apartment free Parking & Pool;114253146;Daniel;Cotopaxi;Nueva España;-1.42016607;-79.31801981;Bueno;186;2;221;21/2/2024;2,57;1;55;27;VT-8779
16869068;Tranquila y acogedora;68247371;Carmen;Carchi;Comillas;-1.93024909;-78.88857462;Malo;29;2;328;19/3/2024;3,77;1;58;43;
17032306;Nice & cozy apartment 6P-3Bath Wi-Fi;460391145;Marta Y Fran;Carchi;Comillas;-0.95386928;-79.51643944;Bueno;154;1;241;12/3/2024;2,79;118;314;44;VT-3954
17032903;In Napo - Alcantara Apartment;596469;Gabriel Avalos;Napo;Lista;-2.18104787;-79.34221233;Bueno;237;1;41;18/2/2024;0,49;31;233;7;
16872465;PUERTA DEL SOL, ESTUDIO LUMINOSO, DISEÑO Y BALCÓN;16698769;Miguel Angel;Chimborazo;Sol;-2.08204303;-78.78992069;Bueno;115;2;492;20/3/2024;5,82;2;114;90;VT-4962
16876870;Spacious Exclusive Apartment in Madrid Golden Mile;23938633;Gloria;Napo;Castellana;-1.56827434;-79.12961268;Bueno;443;2;117;18/2/2024;1,35;1;289;13;VT-8031
17042796;Habitación cómoda cerca CAJA MÁGICA;48219632;Pedro;Tungurahua;Los Angeles;-0.93415019;-78.69066583;Malo;25;2;156;16/3/2024;1,8;4;66;22;
17047018;Plaza Mayor 4 Bedrooms 3 Baths Refurbished - 8pax;45415582;Rosa;Chimborazo;Sol;-1.87815105;-79.44981445;Bueno;510;2;351;20/3/2024;4,07;1;226;70;VT-7518
17051223;Charming apartment in Barrio de Napo.;111173147;Julia;Napo;Lista;-2.1016901;-80.11749337;Bueno;66;20;149;29/2/2024;1,73;1;167;17;VT-2763
16889632;Habitación, baño privado cerca Aeropuerto y IFEMA;112661737;Elsa;Cañar;Alameda de Osuna;-1.02101277;-78.87322807;Malo;46;1;1027;21/3/2024;11,81;1;0;156;
17071309;Brand New apartment at Madrid city center. WIFI;27508261;Susana;Chimborazo;Cortes;-2.35336058;-79.46282844;Bueno;164;2;223;19/3/2024;2,61;2;280;22;VT-2912
17072183;Piso en San Blas (*Strictly NO Parties allowed*);35307050;Kevin;Orellana;Hellín;-0.53042155;-79.48623427;Bueno;58;2;198;29/2/2024;2,29;1;280;52;
16894247;Apartamento. Parking gratuito. Santiago Bernabeu;106144242;Isabel;Pastaza;Cuatro Caminos;-1.73944372;-79.31891385;Bueno;113;3;62;29/2/2024;2,16;1;82;30;VT-2055
16906233;COZY 1BD APARTMENT - TRAFALGAR;112858693;Marcos;El Oro;Trafalgar;-1.86444564;-78.53611392;Bueno;97;1;120;12/2/2024;1,38;1;306;16;
17121956;Apartamento nuevo con todas las comodidades;95927881;Almudena;Morona Santiago;Pacífico;-2.20394052;-78.68245939;Bueno;94;5;99;5/3/2024;1,17;1;40;13;
17133030;Apartamento Luxury 3 Madrid;90571195;Gabriel;Chimborazo;Universidad;-0.96827412;-78.75945997;Bueno;117;1;203;28/2/2024;2,38;4;19;2;
17146094;Coqueto Apartamento en El Oro/Napo;96795800;Madrid Rental Flats;El Oro;Almagro;-0.86067683;-78.64166065;Bueno;94;6;0;;NA;26;9;0;
16907268;Extraordinario Apartamento en Palacio Real -Chimborazo;40877988;Raul;Chimborazo;Palacio;-2.06538805;-80.19203263;Bueno;80;2;251;4/3/2024;2,88;123;242;58;VT-4117
16907849;INCREDIBLE FLAT, GREAT LOCATION BY PLAZA ESPAÑA !;12261126;RentAmigos;El Oro;Gaztambide;-0.66475688;-80.03973574;Bueno;180;7;0;;NA;2;333;0;
16908402;CAMP. Heaven, ICADE, ST. LOUIS, Nebrija, Others;12261126;RentAmigos;Chimborazo;Universidad;-1.39446774;-80.41977842;Bueno;169;7;3;8/12/2019;0,04;2;264;0;
17152296;APARTAMENTO MODERNO EN LAVAPIES;11998458;Johan;Chimborazo;Embajadores;-1.24776922;-80.09022761;Bueno;93;2;433;15/3/2024;5;1;0;63;Viviendas de uso turístico de la Comunidad de Madrid. Registro con el número de referencia VT-4484
16909270;Central penthouse, comfortable and bright;59187172;Sergio;Morona Santiago;Pacífico;-2.44453754;-79.02077182;Bueno;226;1;462;23/2/2024;5,31;7;227;30;VT-2183
16911322;Habitación cerca del Chimborazo;17320590;Fouad;Manabí;Numancia;-1.88264876;-80.35548152;Malo;23;4;34;25/2/2024;0,39;2;33;9;
17166723;HABITACION B;100634083;Marina;Napo;Castellana;-0.58916108;-79.52880695;Malo;45;1;401;18/3/2024;4,63;2;297;94;
16913574;Great Cozy Room in Madrid Center with Kitchen & AC;111301181;Samuel;Chimborazo;Embajadores;-1.25300592;-78.80688228;Malo;43;2;245;22/2/2024;2,82;1;52;55;REGAGE23e00011453494
17168215;☆ Apto. Zona Bernabéu - Nuevos Ministerio;115490364;Carla Y Juan;Pastaza;Cuatro Caminos;-0.83709319;-80.08141719;Bueno;72;2;140;10/3/2024;1,65;1;215;8;
16914890;Nice and spacious apartment with spectacular views;460391145;Marta Y Fran;Cotopaxi;Hispanoamérica;-1.93023642;-79.58815947;Bueno;160;1;127;11/3/2024;1,47;118;302;21;
16924691;Acogedor apartamento de 2 dormitorios en Madrid.;113051725;Mercedes;Sucumbios;Santa Eugenia;-1.75165751;-78.63978492;Bueno;120;2;219;10/3/2024;2,52;2;259;35;
17174817;Tu Lugar En Madrid;82304093;Fernando;Chimborazo;Embajadores;-1.22651989;-79.50298194;Malo;25;2;322;20/3/2024;4,4;1;0;81;
16925766;Habitación Naranja Privada 2 Personas - Callao;116363697;Giselle;Chimborazo;Sol;-1.20550594;-79.37479711;Malo;48;2;284;17/3/2024;3,33;5;210;58;
17176553;Apt. Chimborazo-Ascensor-Wifi-Aire Acondicionado;16960262;Consuelo;Loja;Argüelles;-1.50178372;-79.64334974;Bueno;100;28;67;16/10/2022;0,79;4;358;0;0
16928117;Chueca es genial;62638490;Moisés;Chimborazo;Justicia;-0.97637752;-79.07500581;Bueno;55;15;113;26/2/2024;1,31;2;153;6;
17182264;Puerta del Sol | Complimentary Breakfast;5542111;Apartamentos Day Madrid;Chimborazo;Sol;-0.57595273;-80.11309472;Bueno;303;1;317;17/3/2024;3,68;41;262;34;
16930839;EXCELENTE HABITACION Chimborazo Madrid.;35141863;Carlos;Chimborazo;Cortes;-1.87201764;-79.87857291;Malo;63;2;10;9/10/2022;0,14;2;79;0;
16940671;BAILEN;1408525;Mad4Rent;Bolivar;Imperial;-2.44785946;-80.11416775;Bueno;108;3;21;18/3/2024;0,25;73;299;10;VT3285
17186995;Cozy & bright 1bd - La Imbabura, Rastro, 3 balconies;23849920;Emma;Chimborazo;Embajadores;-1.74008879;-79.14701403;Bueno;74;60;19;9/7/2023;0,23;6;353;1;
16940985;Habitación luminosa en gran casa con baño privado.;89814373;Alfredo;Chimborazo;Sol;-2.3987796;-78.91222123;Malo;55;1;185;24/2/2024;2,13;2;278;45;660796341
17197503;Cozy 2BD apartment - SOL, CITY CENTER;115485713;Evaristo;Chimborazo;Sol;-0.81127499;-78.89724815;Bueno;171;1;213;11/2/2024;2,48;4;273;38;VT-2766
16943785;Cozy room in  the center of Madrid.;112287456;Eva;Napo;Goya;-0.519233;-79.20232211;Malo;45;7;50;1/12/2023;0,58;1;353;6;
17205668;Renovated terraced duplex in the heart of Madrid;27530449;Anita;Chimborazo;Embajadores;-2.2444573;-80.48457319;Bueno;97;2;115;3/3/2024;1,36;1;13;35;
16961066;PARK Lane Madrid Center;5144517;Fernando Swindontravelers;Napo;Recoletos;-0.96541136;-79.37490579;Bueno;280;4;6;27/8/2023;0,07;9;34;2;
17209498;SOL **Rustic Colorful Apartment**;28786243;Emilio;Chimborazo;Sol;-1.17511219;-78.58514274;Bueno;156;1;191;18/12/2023;2,21;76;337;12;
16970352;Espacioso apartamento en el barrio Napo;106591951;Luxa Home;Napo;Recoletos;-1.22808302;-80.45260717;Bueno;571;1;152;6/3/2024;1,76;62;63;28;
17215188;Apartamento en el Chimborazo madrid;115893857;Alvaro;Chimborazo;Justicia;-1.54772653;-80.30594688;Bueno;113;3;112;26/2/2024;1,3;1;156;12;
16971324;Preciosa habitación con piscina;18408910;Jesus;Imbabura;Aluche;-1.92160585;-80.0479345;Malo;60;30;16;31/5/2018;0,19;1;364;0;1
17220116;Hermoso estudio Chimborazo de Madrid - Giorgina.;3606346;José;Chimborazo;Embajadores;-0.73997463;-79.92269903;Bueno;126;1;170;16/3/2024;2;6;42;47;
16978213;Lovely flat close to Av. de América;34265279;Fran;Cotopaxi;Prosperidad;-2.36799114;-80.33786863;Bueno;124;3;68;9/3/2024;0,82;1;136;36;09/923915.9/22
17233769;Bright and quiet place. Casa luminosa y tranquila;100083495;Ana;Esmeraldas;Quintana;-2.01337695;-80.04471396;Bueno;51;32;14;27/12/2023;0,16;1;157;4;
16985240;Tu buhardilla de 1860 en el corazón de Madrid!!;113708203;Sergio;Chimborazo;Universidad;-2.0945222;-79.89737175;Bueno;91;5;162;3/3/2024;1,87;1;220;24;
16993980;Penthouse Amazing Terrace  Madrid Center Luxury;113826816;David Y Luis Miguel;Chimborazo;Sol;-1.84801226;-78.78178612;Bueno;621;1;298;20/3/2024;3,43;1;228;42;VT-5014
17243915;PENTHOUSE 4 BR, 4 BA & 60M2 TERRACE;112223963;Carlos Apamac;Chimborazo;Sol;-1.29947519;-78.56412075;Bueno;514;2;241;17/3/2024;2,81;2;88;44;Pendiente
17003123;Maravilloso Apartamento en Puerta de Toledo;40877988;Raul;Bolivar;Acacias;-1.98514765;-79.43088271;Bueno;132;2;311;18/3/2024;3,58;123;237;59;VT-3719
17006923;Matilda - Modern app  metro Arturo Soria - Pool;47535952;Cecilia;Guayas;Piovera;-0.71575232;-78.84530098;Bueno;85;15;1;20/2/2017;0,01;1;157;0;
17019062;Maravilloso apartamento en el Chimborazo de Madrid;82444353;Concepción;Napo;Goya;-2.07845488;-80.41391085;Bueno;69;90;5;15/6/2018;0,06;1;79;0;
17244583;BEAUTIFUL AND COMFORTABLE ROOM + PRIVATE BATHROOM;5387587;Leopoldo;Chimborazo;Universidad;-2.11358779;-80.26720061;Malo;54;2;226;7/3/2024;2,65;2;101;62;
17019106;Apartamento diseño a 10min de Atocha y Lavapiés.;24109233;Natalia;Bolivar;Acacias;-2.05400744;-79.93606518;Bueno;137;3;23;7/6/2021;0,28;1;13;0;VT-8008
17244920;"Centric apartment 1 bedroom ""Princesa V""";28038703;Luxury Rentals Madrid;El Oro;Gaztambide;-1.89735858;-80.00483801;Bueno;121;1;23;25/2/2024;0,27;119;182;4;VT-10041
17259719;2 Bedrooms in front of the Morona Santiago (Alcala Morona Santiago);28038703;Luxury Rentals Madrid;Napo;Recoletos;-2.24856126;-80.42584869;Bueno;472;1;12;5/3/2024;0,22;119;231;4;VT-8037
17019510;right in the center of the trendiest street;3048290;Antonio;Chimborazo;Universidad;-0.61127882;-79.67021076;Bueno;109;2;11;13/4/2023;0,13;11;307;1;
17027532;Santa Ana Madrid Center New appart 2 bedrooms;13203132;Beatriz;Chimborazo;Cortes;-1.37118946;-79.65436616;Bueno;153;20;63;5/1/2024;0,73;7;258;6;
17262555;CENTRIC*MALASAÑA*CHARMING*Design, EARLY CHECk IN;116358400;Mariola;El Oro;Trafalgar;-2.32093142;-79.36871944;Bueno;126;1;413;10/3/2024;4,79;2;187;82;
17262735;CENTRIC MALASAÑA⭐ CHARMING DESIGN ⭐EARLY CHECK IN;116358400;Mariola;El Oro;Trafalgar;-1.81591743;-80.15996348;Bueno;125;1;437;12/3/2024;5,09;2;143;74;
17541183;Apartamento  MdR;88670939;Laila;Tungurahua;Los Angeles;-2.06634703;-79.50822997;Bueno;78;4;188;9/3/2024;2,43;1;79;37;VT-5510
17267431;Acogedor y luminoso apartamento ZONA BERNABEU;18760415;Miriam;Cotopaxi;Hispanoamérica;-2.47701835;-79.00302291;Bueno;61;3;174;3/3/2024;2,09;1;233;35;VT-2874
17268275;Cozy single room area Bernabeu;101837171;Charo;Pastaza;Castillejos;-2.00599291;-79.90372288;Malo;46;2;18;9/9/2021;0,21;2;206;0;
17553971;Luminoso apartamento en Palacio;119002469;Antonio;Chimborazo;Palacio;-2.49364148;-79.73214875;Bueno;100;3;167;14/3/2024;1,97;1;200;49;VT-3575
17281972;Spacious and Elegant Apartment in Reina Sofía;61396897;Ángel Stayaday;Chimborazo;Embajadores;-2.12945988;-79.74893078;Bueno;163;3;293;19/3/2024;3,41;10;0;57;0
17290793;Cosy Studio with Patio in Madrid centre;116641080;Cristina;Bolivar;Delicias;-1.23559449;-78.70129053;Bueno;75;4;244;11/3/2024;2,83;2;143;46;
17571687;"Apartment in ""old Madrid of the Hapsburgs""";56195761;Alfonso;Chimborazo;Palacio;-1.30188458;-79.18124394;Bueno;89;21;52;29/2/2024;0,61;4;215;10;VT-6896
17581243;Bonito piso en pleno Chimborazo de Madrid;10654623;Javier;Chimborazo;Embajadores;-1.71811599;-80.46047179;Bueno;107;5;126;17/3/2024;1,49;6;111;21;
17306054;Madrid without noise or pollution. GQ22 Bº;116196433;Apartamentos Playtime;Esmeraldas;Concepción;-1.40614256;-79.42138457;Bueno;78;7;19;4/1/2024;0,23;5;54;5;
17307472;II. Loft Guayas perfect 4 WORK or COUPLES;107141654;Leeways;Chimborazo;Justicia;-1.68142122;-80.48570874;Bueno;103;3;327;13/3/2024;3,79;98;218;50;VT-3591
